totCnt,hasMore,data
28168,True,"{'baseDate': '20190608', 'movingPath': '20코스|오현중고등학교|20코스|일도이동공영주차장|인화초등학교|문예회관|제주대학교교육대학|20코스|일도이동공영주차장|20코스|제주대학교교육대학|일도이동공영주차장|제주대학교병원|인다마을|삼무공원|제주대학교병원|삼무공원|제주 중앙여자고등학교 버스정류소|인다마을|함덕농협지소(북)|제주대학교병원|제주 중앙여자고등학교 버스정류소|인다마을|제주대학교병원|인다마을|제주 중앙여자고등학교 버스정류소', 'pathSize': 26, 'movingCount': 1}"
28168,True,"{'baseDate': '20190608', 'movingPath': '2코스|서문시장', 'pathSize': 2, 'movingCount': 1}"
28168,True,"{'baseDate': '20190608', 'movingPath': '2코스|성산읍 공영주차장|성산읍3|성산읍4|KT성산포지점|2코스', 'pathSize': 6, 'movingCount': 1}"
28168,True,"{'baseDate': '20190608', 'movingPath': '2코스|성산읍3|성산읍4|KT성산포지점', 'pathSize': 4, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '1코스 시작점|비자림|용문마을(서)|제주항국제여객터미널', 'pathSize': 4, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '20코스|애월체육관|성산포항 종합여객터미널(출발)|성산포항|우도-하우목동항|우도-서빈백사해수욕장|우도-하고수동해수욕장|성산포항 종합여객터미널(출발)', 'pathSize': 8, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '20코스|애월체육관|세화 해변|20코스|세화 해변|구좌읍사무소|20코스|세화 해변|20코스|구좌읍사무소|세화 해변|구좌읍사무소', 'pathSize': 12, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '5코스|남원읍1|남원읍2|남원읍3|남원읍4', 'pathSize': 5, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '7-1코스|서귀포시외버스터미날|성산리사무소(성산일출봉입구 서 )|성산일출해양도립공원|성산리사무소(성산일출봉입구 서 )|성산포수협표선지점|서귀포시 구 버스터미널|중앙로터리|중앙공원|중앙로터리|서귀포매일올레시장|제주은행(북)|아랑조을거리 공영주차장|7-1코스|아랑조을거리 공영주차장', 'pathSize': 15, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '7-1코스|수월봉|하모3리|중문고등학교(북)|월드컵경기장 대도로변 입구 매표소|워터월드|세계조가비박물관|하효 쇠소깍 해변|삼성여자고등학교(북)|천지동 아랑조을거리|7-1코스', 'pathSize': 11, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '7-1코스|아랑조을거리 공영주차장|강창학경기장|헬로키티 아일랜드', 'pathSize': 4, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '7코스|동미빌딩|제주은행(북)|아랑조을거리 공영주차장|7-1코스|세계조가비박물관|서귀포예술의전당|세계조가비박물관|7-1코스|아랑조을거리 공영주차장|제주은행(북)|동미빌딩', 'pathSize': 12, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '7코스|상효원|성산일출해양도립공원|광치기해변|성산일출해양도립공원|성산읍4|삼성여자고등학교(북)', 'pathSize': 7, 'movingCount': 1}"
26546,True,"{'baseDate': '20190609', 'movingPath': '8코스|조안베어박물관|GS25 대포점', 'pathSize': 3, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '1코스 시작점|제주월드컵경기장 서귀포버스터미널', 'pathSize': 2, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '20코스|동문시장|문화의 거리|제주국제공항', 'pathSize': 4, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '20코스|세화 해변', 'pathSize': 2, 'movingCount': 3}"
27886,True,"{'baseDate': '20190610', 'movingPath': '20코스|제주여자상업고등학교|문화의 거리|서문가구거리|문화예술의 거리|흑돼지 거리', 'pathSize': 6, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '20코스|해녀박물관|제주해녀박물관|20코스|해녀박물관|20코스|세화 해변|제주해녀박물관|20코스|세화 해변|세화오일장 인근 주차장|20코스|세화 해변|20코스|세화오일장 인근 주차장|세화 해변|20코스|세화 해변', 'pathSize': 18, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '2코스|월평마을|광치기해변|성산읍 공영주차장', 'pathSize': 4, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '5코스|남원읍 공영주차장|5코스|남원 동부보건소|코코몽 주차장|남원생활체육관|남원 동부보건소', 'pathSize': 7, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '5코스|남원읍4|남원읍1', 'pathSize': 3, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '7-1코스|아랑조을거리 공영주차장|7-1코스|세계조가비박물관|서귀포예술의전당|산방산|산방산(용머리, 하멜상선)|사계 해변|산방산|서귀포매일올레시장|중앙공원|우리은행 서귀포점 인근 공영주차장|매일올레시장주차장|서귀포매일올레시장|제주은행(북)|아랑조을거리 공영주차장|7-1코스', 'pathSize': 17, 'movingCount': 1}"
27886,True,"{'baseDate': '20190610', 'movingPath': '7-1코스|아랑조을거리 공영주차장|서귀포매일올레시장|산남새마을금고|소인국테마파크|GS25 서광점|산남새마을금고', 'pathSize': 7, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '19코스|조천읍1|조천119센터|19코스|조천읍1|조천읍2|조천119센터|제주동중학교|19코스|조천읍1|조천읍2|제주동중학교|조천119센터|제주동중학교|19코스|조천읍1|조천읍2|조천119센터|제주동중학교|19코스|조천읍1|조천119센터|조천읍2|19코스|조천읍1|조천읍2|제주동중학교', 'pathSize': 27, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '1코스 시작점|광치기해변|성산포항 종합여객터미널(출발)|성산포항|성산포항 종합여객터미널(출발)|성산일출해양도립공원|광치기해변|성산리사무소(성산일출봉입구 서 )|광치기해변|성산읍3|성산읍4|KT성산포지점', 'pathSize': 12, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '2코스|KT성산포지점|성산읍 공영주차장|성산읍3|성산읍4|KT성산포지점', 'pathSize': 6, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '2코스|성산읍4', 'pathSize': 2, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '2코스|성산하수처리장|광치기해변|성산일출해양도립공원|성산리사무소(성산일출봉입구 서 )|성산일출해양도립공원|광치기해변|성산일출해양도립공원', 'pathSize': 8, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '5코스|남원읍1|남원읍3', 'pathSize': 3, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '5코스|서귀포시 동부보건소|남원 동부보건소|코코몽 주차장|걸매생태공원|서귀북초등학교(동)|주공아파트5단지|영천동주민센터', 'pathSize': 8, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '7-1코스|세계조가비박물관', 'pathSize': 2, 'movingCount': 1}"
27802,True,"{'baseDate': '20190611', 'movingPath': '7-1코스|아랑조을거리 공영주차장', 'pathSize': 2, 'movingCount': 2}"
27802,True,"{'baseDate': '20190611', 'movingPath': '7-1코스|아랑조을거리 공영주차장|비석거리|남녕고등학교(하와이오피스텔)|노형오거리|제주은행(북)|동미빌딩|현대산부인과|솔동산 문화의 거리|서귀북초등학교(동)|서귀포성당 뒤 주차장(솔동산로근처)|천지연폭포|새연교|천지연폭포|칠십리 음식 특화거리|하효 쇠소깍 해변|자치경찰단 서귀포지역경찰대|솔동산 문화의 거리|서귀북초등학교(동)|현대산부인과|중앙공원|우리은행 서귀포점 인근 공영주차장', 'pathSize': 22, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '19코스|조천읍2|조천읍1|19코스|조천읍2|19코스', 'pathSize': 6, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '19코스|함덕 서우봉 해변', 'pathSize': 2, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '19코스|함덕 서우봉 해변|19코스|조천읍1|조천읍2|조천읍1|신촌초등학교', 'pathSize': 7, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|세화 해변|20코스|월정리 해변|김녕 성세기 해변|월정리 해변', 'pathSize': 6, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|애월도서관', 'pathSize': 2, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|애월체육관|20코스|세화 해변|20코스|애월체육관', 'pathSize': 6, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|애월체육관|20코스|세화 해변|20코스|조천읍3', 'pathSize': 6, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|제주해녀박물관', 'pathSize': 2, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '20코스|중문초등학교(북)', 'pathSize': 2, 'movingCount': 1}"
27333,True,"{'baseDate': '20190612', 'movingPath': '21코스|구좌읍사무소|서부두 명품회집거리|영화의거리->산지천|중앙로사거리|탑동 테마거리->중앙로|서부두 명품회집거리|탑동 테마거리->중앙로|문예회관', 'pathSize': 9, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '19코스|조천읍1|조천읍2|조천119센터|19코스|조천읍2|조천읍1|신촌초등학교', 'pathSize': 8, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '19코스|조천읍2|19코스|조천읍1|조천읍2|조천읍사무소|신흥리(마을입구) 함덕고등학교(남)', 'pathSize': 7, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '19코스|조천읍3|함덕리(3구)(북)|함덕비석거리(남)|조천읍1|조천읍4|조천읍사무소|함덕리(3구)(북)|함덕비석거리(남)|조천읍사무소|조천읍1|조천읍사무소|함덕비석거리(남)|조천읍1|함덕비석거리(남)|성판악휴게소|조천읍1|성판악휴게소', 'pathSize': 18, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '19코스|조천체육관', 'pathSize': 2, 'movingCount': 3}"
26383,True,"{'baseDate': '20190613', 'movingPath': '1코스 시작점|성산읍4', 'pathSize': 2, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '1코스 시작점|성산읍4|20코스|세화 해변', 'pathSize': 4, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '20코스|세화 해변|20코스', 'pathSize': 3, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '20코스|세화 해변|20코스|애월체육관|세화 해변', 'pathSize': 5, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '21코스|성산포항|21코스|우도- 우도봉입구,돌칸이해변|우도-서빈백사해수욕장', 'pathSize': 5, 'movingCount': 1}"
26383,True,"{'baseDate': '20190613', 'movingPath': '2코스|성산읍4|KT성산포지점|2코스', 'pathSize': 4, 'movingCount': 2}"
22854,True,"{'baseDate': '20190614', 'movingPath': '2코스|광치기해변|성산리사무소(성산일출봉입구 서 )|성산읍4', 'pathSize': 4, 'movingCount': 1}"
22854,True,"{'baseDate': '20190614', 'movingPath': '2코스|성산읍 공영주차장|성산읍4|KT성산포지점', 'pathSize': 4, 'movingCount': 1}"
22854,True,"{'baseDate': '20190614', 'movingPath': '5코스|남원읍사무소|5코스|남원읍1|남원읍2|남원읍 공영주차장', 'pathSize': 6, 'movingCount': 1}"
22854,True,"{'baseDate': '20190614', 'movingPath': '7-1코스|아랑조을거리 공영주차장|7-1코스', 'pathSize': 3, 'movingCount': 1}"
22854,True,"{'baseDate': '20190614', 'movingPath': '7코스|걸매생태공원|산남새마을금고', 'pathSize': 3, 'movingCount': 1}"
